2025-01-22 10:55:32 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 11856 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 13:28:12 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department) with 2 errors: [Field error in object 'department' on field 'name': rejected value [3456]; codes [Pattern.department.name,Pattern.name,Pattern.java.lang.String,Pattern]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.name,name]; arguments []; default message [name],[Ljavax.validation.constraints.Pattern$Flag;@4961aa6d,^[a-zA-Z ]+$]; default message [Name must contain only alphabets and spaces]] [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:29:13 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:29:19 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:30:03 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:30:13 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:30:21 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:31:20 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 13:31:20 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 11072 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 13:31:20 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 13:31:23 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 13:31:23 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 13:31:23 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 13:31:23 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 13:31:24 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 13:31:24 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 3698 ms
2025-01-22 13:31:24 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 13:31:24 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@78d9f51b]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 13:31:24 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 13:31:25 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:5}] to localhost:27017
2025-01-22 13:31:25 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:4}] to localhost:27017
2025-01-22 13:31:25 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=83926800}
2025-01-22 13:31:26 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 13:31:26 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 13:31:26 INFO  com.student.Application - Started Application in 7.001 seconds (JVM running for 9.134)
2025-01-22 13:31:33 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 13:31:33 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 13:31:33 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-01-22 13:31:33 INFO  com.student.service.CollegeService - Fetching department data from the repository.
2025-01-22 13:31:33 INFO  c.student.store.DepartmentRepository - Fetching all department records...
2025-01-22 13:31:33 INFO  c.student.store.DepartmentRepository - hello
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The array is created
2025-01-22 13:31:33 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:6}] to localhost:27017
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - Resizing is about to happening
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - Resizing is happening
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:33 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 13:31:50 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:32:02 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 13:32:02 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 2400 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 13:32:02 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 13:32:06 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 13:32:06 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 13:32:06 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 13:32:06 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 13:32:06 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 13:32:06 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4498 ms
2025-01-22 13:32:08 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 13:32:08 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@62c72501]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 13:32:08 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 13:32:08 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:8}] to localhost:27017
2025-01-22 13:32:08 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=86052000}
2025-01-22 13:32:08 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:7}] to localhost:27017
2025-01-22 13:32:11 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 13:32:11 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 13:32:11 INFO  com.student.Application - Started Application in 10.202 seconds (JVM running for 12.168)
2025-01-22 13:32:16 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 13:32:16 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 13:32:16 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-01-22 13:32:17 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:33:05 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:33:29 WARN  o.s.w.s.m.s.DefaultHandlerExceptionResolver - Resolved [org.springframework.web.bind.MethodArgumentNotValidException: Validation failed for argument [0] in public org.springframework.http.ResponseEntity<java.lang.Object> com.student.app.CollegeApi.createDept(com.student.entity.Department): [Field error in object 'department' on field 'HODName': rejected value [null]; codes [NotBlank.department.HODName,NotBlank.HODName,NotBlank.java.lang.String,NotBlank]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [department.HODName,HODName]; arguments []; default message [HODName]]; default message [HOD Name cannot be blank]] ]
2025-01-22 13:35:10 INFO  com.student.service.CollegeService - deleting the students belongs to specific dept
2025-01-22 13:35:22 INFO  com.student.store.StudentRepository - Deleting the students with matching dept
2025-01-22 13:35:23 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:19}] to localhost:27017
2025-01-22 13:35:33 INFO  com.student.service.CollegeService - deleting the department from  collection
2025-01-22 13:35:33 INFO  c.student.store.DepartmentRepository - Deleting the  department from collection
2025-01-22 14:37:24 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 14:37:24 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 628 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 14:37:24 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 14:37:28 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 14:37:28 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 14:37:28 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 14:37:28 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 14:37:29 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 14:37:29 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4533 ms
2025-01-22 14:37:29 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 14:37:29 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@d2291de]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 14:37:29 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 14:37:29 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:20}] to localhost:27017
2025-01-22 14:37:29 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:21}] to localhost:27017
2025-01-22 14:37:29 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=47887199}
2025-01-22 14:37:30 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 14:37:30 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 14:37:30 INFO  com.student.Application - Started Application in 7.56 seconds (JVM running for 9.987)
2025-01-22 14:40:36 INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.5.Final
2025-01-22 14:40:36 INFO  com.student.Application - Starting Application using Java 21.0.2 on DESKTOP-UDHC4E0 with PID 1304 (A:\collegedatabasewithHttpendpoints\target\classes started by Lenovo in A:\collegedatabasewithHttpendpoints)
2025-01-22 14:40:36 INFO  com.student.Application - No active profile set, falling back to 1 default profile: "default"
2025-01-22 14:40:40 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-01-22 14:40:40 INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2025-01-22 14:40:40 INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-01-22 14:40:40 INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
2025-01-22 14:40:40 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-01-22 14:40:40 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 4036 ms
2025-01-22 14:40:40 INFO  com.student.config.AppConfig - Initializing Mongo Clients
2025-01-22 14:40:40 INFO  org.mongodb.driver.client - MongoClient with metadata {"driver": {"name": "mongo-java-driver|sync", "version": "4.6.1"}, "os": {"type": "Windows", "name": "Windows 10", "architecture": "amd64", "version": "10.0"}, "platform": "Java/Oracle Corporation/21.0.2+13-LTS-58"} created with settings MongoClientSettings{readPreference=primary, writeConcern=WriteConcern{w=null, wTimeout=null ms, journal=null}, retryWrites=true, retryReads=true, readConcern=ReadConcern{level=null}, credential=null, streamFactoryFactory=null, commandListeners=[], codecRegistry=ProvidersCodecRegistry{codecProviders=[ValueCodecProvider{}, BsonValueCodecProvider{}, DBRefCodecProvider{}, DBObjectCodecProvider{}, DocumentCodecProvider{}, IterableCodecProvider{}, MapCodecProvider{}, GeoJsonCodecProvider{}, GridFSFileCodecProvider{}, Jsr310CodecProvider{}, JsonObjectCodecProvider{}, BsonCodecProvider{}, EnumCodecProvider{}, com.mongodb.Jep395RecordCodecProvider@8cc8cdb]}, clusterSettings={hosts=[localhost:27017], srvServiceName=mongodb, mode=SINGLE, requiredClusterType=UNKNOWN, requiredReplicaSetName='null', serverSelector='null', clusterListeners='[]', serverSelectionTimeout='30000 ms', localThreshold='30000 ms'}, socketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=0, receiveBufferSize=0, sendBufferSize=0}, heartbeatSocketSettings=SocketSettings{connectTimeoutMS=10000, readTimeoutMS=10000, receiveBufferSize=0, sendBufferSize=0}, connectionPoolSettings=ConnectionPoolSettings{maxSize=100, minSize=0, maxWaitTimeMS=120000, maxConnectionLifeTimeMS=0, maxConnectionIdleTimeMS=0, maintenanceInitialDelayMS=0, maintenanceFrequencyMS=60000, connectionPoolListeners=[], maxConnecting=2}, serverSettings=ServerSettings{heartbeatFrequencyMS=10000, minHeartbeatFrequencyMS=500, serverListeners='[]', serverMonitorListeners='[]'}, sslSettings=SslSettings{enabled=false, invalidHostNameAllowed=false, context=null}, applicationName='null', compressorList=[], uuidRepresentation=UNSPECIFIED, serverApi=null, autoEncryptionSettings=null, contextProvider=null}
2025-01-22 14:40:40 INFO  com.student.config.AppConfig - Initializing Mongo DB
2025-01-22 14:40:40 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:22}] to localhost:27017
2025-01-22 14:40:40 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:23}] to localhost:27017
2025-01-22 14:40:40 INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=localhost:27017, type=STANDALONE, state=CONNECTED, ok=true, minWireVersion=0, maxWireVersion=25, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=52886100}
2025-01-22 14:40:43 INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2025-01-22 14:40:43 INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-01-22 14:40:43 INFO  com.student.Application - Started Application in 7.818 seconds (JVM running for 9.602)
2025-01-22 14:40:59 INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-01-22 14:40:59 INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2025-01-22 14:40:59 INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2025-01-22 14:40:59 INFO  com.student.service.CollegeService - Fetching department data from the repository.
2025-01-22 14:40:59 INFO  c.student.store.DepartmentRepository - Fetching all department records...
2025-01-22 14:40:59 INFO  c.student.store.DepartmentRepository - hello
2025-01-22 14:40:59 INFO  com.mojro.collection.ArrayList - The array is created
2025-01-22 14:40:59 INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:3, serverValue:24}] to localhost:27017
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
2025-01-22 14:41:00 INFO  com.mojro.collection.ArrayList - The element is added to the ArrayList
